UNITID_P,INSTNM,BRANCH,State,Sector_desc,men_total,women_total,Total,MURD10,NEG_M10,FORCIB10,NONFOR10,ROBBE10,AGG_A10,BURGLA10,VEHIC10,ARSON10,MURD11,NEG_M11,FORCIB11,NONFOR11,ROBBE11,AGG_A11,BURGLA11,VEHIC11,ARSON11,MURD12,NEG_M12,FORCIB12,NONFOR12,ROBBE12,AGG_A12,BURGLA12,VEHIC12,ARSON12,FILTER10,FILTER11,FILTER12
133669003,Florida Atlantic University,MacArthur Campus,FL,"Public, 4-year or above",12893,17101,29994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1
133669004,Florida Atlantic University,Davie Campus,FL,"Public, 4-year or above",12893,17101,29994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
133669005,Florida Atlantic University,SeaTech Campus,FL,"Public, 4-year or above",12893,17101,29994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
133669006,Florida Atlantic University,FAU at Ft. Lauderdale - Downtown,FL,"Public, 4-year or above",12893,17101,29994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
133669007,Florida Atlantic University,FAU at Ft. Lauderdale - Commercial Blvd.,FL,"Public, 4-year or above",12893,17101,29994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
133669008,Florida Atlantic University,Ft. Pierce,FL,"Public, 4-year or above",12893,17101,29994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
133702001,Florida State College at Jacksonville,Downtown,FL,"Public, 4-year or above",12157,17896,30053,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
133702003,Florida State College at Jacksonville,Kent,FL,"Public, 4-year or above",12157,17896,30053,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
133702004,Florida State College at Jacksonville,North,FL,"Public, 4-year or above",12157,17896,30053,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
133702005,Florida State College at Jacksonville,South,FL,"Public, 4-year or above",12157,17896,30053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
133702006,Florida State College at Jacksonville,Deerwood,FL,"Public, 4-year or above",12157,17896,30053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
133702007,Florida State College at Jacksonville,Nassau Center,FL,"Public, 4-year or above",12157,17896,30053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
133702008,Florida State College at Jacksonville,Cecil Center,FL,"Public, 4-year or above",12157,17896,30053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
133702009,Florida State College at Jacksonville,Aviation Center of Excellence,FL,"Public, 4-year or above",12157,17896,30053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
133711001,Flagler College-St Augustine,Main Campus,FL,"Private nonprofit, 4-year or above",1154,1693,2847,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1
133809001,Florida College,Main Campus,FL,"Private nonprofit, 4-year or above",255,276,531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
133845001,Concorde Career Institute-Jacksonville,Concorde Career Institute,FL,"Private for-profit, 2-year",86,462,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
133854001,Concorde Career Institute-Miramar,Concorde Career Institute,FL,"Private for-profit, 2-year",73,403,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
133863001,Concorde Career Institute-Tampa,Concorde Career Institute,FL,"Private for-profit, 2-year",119,495,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
133872001,Adventist University of Health Sciences,Main Campus,FL,"Private nonprofit, 4-year or above",544,2127,2671,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,1,1,1
133881001,Florida Institute of Technology,Main Campus,FL,"Private nonprofit, 4-year or above",3554,1830,5384,0,0,0,0,1,2,6,0,0,0,0,0,0,0,9,6,1,0,0,0,3,0,1,1,11,0,0,1,1,1
133942001,Florida Institute of Ultrasound Inc,Main Campus,FL,"Private for-profit, 2-year",6,49,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
133951001,Florida International University,Modesto A. Maidique Campus,FL,"Public, 4-year or above",20357,25814,46171,1,0,3,0,8,6,84,38,1,0,0,3,0,3,4,43,17,0,0,0,4,0,3,4,36,23,1,1,1,1
133960001,Florida Keys Community College,Main Campus,FL,"Public, 2-year",546,666,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
133960002,Florida Keys Community College,Middle Keys Center,FL,"Public, 2-year",546,666,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
133960003,Florida Keys Community College,Upper Keys Center,FL,"Public, 2-year",546,666,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
133979001,Florida Memorial University,Main Campus,FL,"Private nonprofit, 4-year or above",617,962,1579,0,0,0,0,1,1,3,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,6,0,0,1,1,1
133997001,Florida Career College-Miami,Main - Miami Campus,FL,"Private for-profit, 4-year or above",2046,3747,5793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
133997002,Florida Career College-Miami,Pembroke Pines Campus,FL,"Private for-profit, 4-year or above",2046,3747,5793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
133997003,Florida Career College-Miami,West Palm Beach Campus,FL,"Private for-profit, 4-year or above",2046,3747,5793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
133997004,Florida Career College-Miami,Hialeah Campus,FL,"Private for-profit, 4-year or above",2046,3747,5793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
133997005,Florida Career College-Miami,Lauderdale Lakes Campus,FL,"Private for-profit, 4-year or above",2046,3747,5793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
133997006,Florida Career College-Miami,Florida Career College-Jacksonville,FL,"Private for-profit, 4-year or above",2046,3747,5793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
133997007,Florida Career College-Miami,Margate Campus,FL,"Private for-profit, 4-year or above",2046,3747,5793,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
133997008,Florida Career College-Miami,Boynton Beach,FL,"Private for-profit, 4-year or above",2046,3747,5793,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
134024001,Florida School of Massage,Florida School of Massage,FL,"Private for-profit, less-than 2-year",34,57,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
134079001,Florida Southern College,Main Campus,FL,"Private nonprofit, 4-year or above",961,1494,2455,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,4,0,1,1,1,1
134097001,Florida State University,Main Campus,FL,"Public, 4-year or above",18246,22449,40695,0,0,4,0,11,10,90,10,9,0,1,2,0,8,8,67,10,1,0,0,3,0,12,3,64,19,3,1,1,1
134112001,Florida Technical College,Main Campus,FL,"Private for-profit, 2-year",1158,2632,3790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
134112002,Florida Technical College,"Florida Technical College, Deland",FL,"Private for-profit, 2-year",1158,2632,3790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
134112003,Florida Technical College,"Florida Technical College, Lakeland",FL,"Private for-profit, 2-year",1158,2632,3790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
134112004,Florida Technical College,"Florida Technical College, Kissimmee",FL,"Private for-profit, 2-year",1158,2632,3790,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
134112005,Florida Technical College,"Florida Technical College, Pembroke Pines",FL,"Private for-profit, 2-year",1158,2632,3790,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
134121001,University of Southernmost Florida,Main Campus,FL,"Private for-profit, 2-year",37,74,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
134130001,University of Florida,University of Florida,FL,"Public, 4-year or above",23039,26874,49913,0,0,3,0,6,7,37,11,0,0,0,9,0,1,6,27,13,0,0,0,12,0,1,5,28,11,1,1,1,1
134130002,University of Florida,University of Florida Jacksonville Regional Campus,FL,"Public, 4-year or above",23039,26874,49913,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
134149001,Everest University-Pompano Beach,Main Campus,FL,"Private for-profit, 4-year or above",600,1852,2452,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
134228001,Fort Pierce Beauty Academy,Main Campus,FL,"Private for-profit, less-than 2-year",6,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
134237001,Full Sail University,Main Campus,FL,"Private for-profit, 4-year or above",17246,6251,23497,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1
134291001,George Stone Technical Center,Main Campus,FL,"Public, 2-year",444,154,598,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
134307001,George T Baker Aviation School,Main Campus,FL,"Public, 2-year",696,29,725,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,1,1,1
134343001,Gulf Coast State College,Panama City Main Campus,FL,"Public, 4-year or above",2280,3750,6030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1
134422001,Key College,Key College,FL,"Private for-profit, 2-year",8,70,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
134495001,Hillsborough Community College,Dale Mabry Campus,FL,"Public, 2-year",11833,15921,27754,0,0,0,0,1,5,9,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,2,4,2,0,1,1,1
134495002,Hillsborough Community College,Ybor City Campus,FL,"Public, 2-year",11833,15921,27754,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,1
134495003,Hillsborough Community College,Plant City Campus,FL,"Public, 2-year",11833,15921,27754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
134495004,Hillsborough Community College,Brandon Campus,FL,"Public, 2-year",11833,15921,27754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1
134495005,Hillsborough Community College,SouthShore Campus,FL,"Public, 2-year",11833,15921,27754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
134510001,Hobe Sound Bible College,Main Campus,FL,"Private nonprofit, 4-year or above",39,36,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
134529001,Hollywood Institute of Beauty Careers,Main Campus,FL,"Private for-profit, less-than 2-year",26,195,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
134574001,Cortiva Institute-Florida,Main Campus,FL,"Private for-profit, less-than 2-year",59,130,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
134608001,Indian River State College,Main Campus,FL,"Public, 4-year or above",7148,10668,17816,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,5,0,0,1,1,1
134680001,International Academy of Design and Technology-Tampa,"International Academy of Design & Technology, Main Campus",FL,"Private for-profit, 4-year or above",316,289,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
134714001,International Academy,Main Campus,FL,"Private for-profit, less-than 2-year",51,216,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
134811001,Ai Miami International University of Art and Design,Miami International University of Art and Design,FL,"Private for-profit, 4-year or above",1456,2061,3517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,1
134811002,Ai Miami International University of Art and Design,The Art Institute of Tampa,FL,"Private for-profit, 4-year or above",1456,2061,3517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1
134811003,Ai Miami International University of Art and Design,The Art Institute of Jacksonville,FL,"Private for-profit, 4-year or above",1456,2061,3517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
134909001,ITT Technical Institute-Tampa,Main Campus,FL,"Private for-profit, 4-year or above",414,209,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
134945001,Jacksonville University,JACKSONVILLE UNIVERSITY,FL,"Private nonprofit, 4-year or above",1494,2442,3936,0,0,0,0,1,0,4,0,0,0,0,0,0,1,1,5,0,0,0,0,1,0,0,0,2,0,0,1,1,1
135063001,Jones College-Jacksonville,Main Campus,FL,"Private nonprofit, 4-year or above",113,391,504,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
135063002,Jones College-Jacksonville,West Campus,FL,"Private nonprofit, 4-year or above",113,391,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
135081001,Keiser University-Ft Lauderdale,Keiser University - Main Campus FTL,FL,"Private nonprofit, 4-year or above",5175,11538,16713,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1
135081002,Keiser University-Ft Lauderdale,Keiser University - Orlando Campus,FL,"Private nonprofit, 4-year or above",5175,11538,16713,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
135081003,Keiser University-Ft Lauderdale,Keiser University-Tallahassee,FL,"Private nonprofit, 4-year or above",5175,11538,16713,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
135081004,Keiser University-Ft Lauderdale,Keiser University-Sarasota,FL,"Private nonprofit, 4-year or above",5175,11538,16713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
135081005,Keiser University-Ft Lauderdale,KEISER UNIVERSITY-DAYTONA,FL,"Private nonprofit, 4-year or above",5175,11538,16713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
135081006,Keiser University-Ft Lauderdale,KEISER UNIVERSITY-LAKELAND,FL,"Private nonprofit, 4-year or above",5175,11538,16713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
135081007,Keiser University-Ft Lauderdale,KEISER UNIVERSITY- Miami,FL,"Private nonprofit, 4-year or above",5175,11538,16713,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
135081008,Keiser University-Ft Lauderdale,KEISER UNIVERSITY-MELBOURNE,FL,"Private nonprofit, 4-year or above",5175,11538,16713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
135081009,Keiser University-Ft Lauderdale,KEISER UNIVERSITY-JACKSONVILLE,FL,"Private nonprofit, 4-year or above",5175,11538,16713,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
135081010,Keiser University-Ft Lauderdale,KEISER UNIVERSITY-PT ST LUCIE,FL,"Private nonprofit, 4-year or above",5175,11538,16713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
135081011,Keiser University-Ft Lauderdale,Keiser University - West Palm Beach,FL,"Private nonprofit, 4-year or above",5175,11538,16713,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
135081012,Keiser University-Ft Lauderdale,Keiser University - Pembroke Pines,FL,"Private nonprofit, 4-year or above",5175,11538,16713,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
135081013,Keiser University-Ft Lauderdale,Keiser University - Tampa Campus,FL,"Private nonprofit, 4-year or above",5175,11538,16713,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
